"Gene ID","source_id","Input Order","Organism","Genomic Location (Gene)","Input ID","Search Weight","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes","EC numbers","EC numbers from OrthoMCL"
"PfIT_030025900","PfIT_030025900-t41_1","324","Plasmodium falciparum IT","PfIT_03:855,777..861,350(-)","PFIT_0321200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_030026100","PfIT_030026100-t41_1","775","Plasmodium falciparum IT","PfIT_03:865,795..868,512(-)","PFIT_0321400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_030026300","PfIT_030026300-t41_1","658","Plasmodium falciparum IT","PfIT_03:872,271..875,492(-)","PFIT_0321600","10","N/A","N/A","GO:0008236","serine-type peptidase activity","GO:0006508","proteolysis","N/A","N/A","N/A","N/A","N/A","N/A","3.4.-.- (Acting on peptide bonds (peptidases).)","3.4.21.26 (Prolyl oligopeptidase)"
"PfIT_030026500","PfIT_030026500-t41_1","316","Plasmodium falciparum IT","PfIT_03:879,370..885,649(-)","PFIT_0321800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_030026600","PfIT_030026600-t41_1","162","Plasmodium falciparum IT","PfIT_03:888,449..896,482(+)","PFIT_0321900","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_030026900","PfIT_030026900-t41_1","1015","Plasmodium falciparum IT","PfIT_03:906,058..907,890(-)","PFIT_0322200","10","N/A","N/A","GO:0004651","polynucleotide 5'-phosphatase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.1.3.33 (Polynucleotide 5'-phosphatase)","2.7.7.50 (mRNA guanylyltransferase);3.1.3.33 (Polynucleotide 5'-phosphatase)"
"PfIT_030027200","PfIT_030027200-t41_1","820","Plasmodium falciparum IT","PfIT_03:918,071..920,774(+)","PFIT_0322500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_030027300","PfIT_030027300-t41_1","1269","Plasmodium falciparum IT","PfIT_03:920,991..922,061(-)","PFIT_0322600","10","N/A","N/A","GO:0051536;GO:0005198","iron-sulfur cluster binding;structural molecule activity","GO:0097428","protein maturation by iron-sulfur cluster transfer","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_030027500","PfIT_030027500-t41_1","127","Plasmodium falciparum IT","PfIT_03:928,246..937,518(-)","PFIT_0322800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_030027900","PfIT_030027900-t41_1","428","Plasmodium falciparum IT","PfIT_03:946,361..950,998(+)","PFIT_0323200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_030028000","PfIT_030028000-t41_1","1156","Plasmodium falciparum IT","PfIT_03:952,056..953,384(+)","PFIT_0323300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_030028600","PfIT_030028600-t41_1","703","Plasmodium falciparum IT","PfIT_03:973,924..976,878(+)","PFIT_0323900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040006000","PfIT_040006000-t41_1","1261","Plasmodium falciparum IT","PfIT_04:55,084..56,359(-)","PFIT_0400300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040006200","PfIT_040006200-t41_1","1097","Plasmodium falciparum IT","PfIT_04:66,203..68,098(-)","PFIT_0400500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040006300","PfIT_040006300-t41_1","712","Plasmodium falciparum IT","PfIT_04:70,892..73,831(-)","PFIT_0400600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","6.2.1.3 (Long-chain-fatty-acid--CoA ligase)","6.2.1.2 (Medium-chain acyl-CoA ligase);6.2.1.3 (Long-chain-fatty-acid--CoA ligase)"
"PfIT_040006400","PfIT_040006400-t41_1","1186","Plasmodium falciparum IT","PfIT_04:77,140..78,617(-)","PFIT_0400700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040006600","PfIT_040006600-t41_1","233","Plasmodium falciparum IT","PfIT_04:89,865..96,658(-)","PFIT_0400900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040006900","PfIT_040006900-t41_1","1322","Plasmodium falciparum IT","PfIT_04:117,773..118,882(+)","PFIT_0401200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040007600","PfIT_040007600-t41_1","1568","Plasmodium falciparum IT","PfIT_04:134,321..134,731(-)","PFIT_0401600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040007900","PfIT_040007900-t41_1","1035","Plasmodium falciparum IT","PfIT_04:140,358..142,232(+)","PFIT_0401900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040008100","PfIT_040008100-t41_1","58","Plasmodium falciparum IT","PfIT_04:144,867..156,486(+)","PFIT_0402100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040008300","PfIT_040008300-t41_1","875","Plasmodium falciparum IT","PfIT_04:159,734..163,028(-)","PFIT_0402300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040008600","PfIT_040008600-t41_1","582","Plasmodium falciparum IT","PfIT_04:180,768..184,572(+)","PFIT_0402600","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.1.1.43 (Transferred entry: 2.1.1.354)","2.1.1.43 (Transferred entry: 2.1.1.354)"
"PfIT_040008800","PfIT_040008800-t41_1","231","Plasmodium falciparum IT","PfIT_04:186,506..193,373(-)","PFIT_0402800","10","N/A","N/A","GO:0003700","DNA-binding transcription factor activity","GO:0006355","regulation of transcription, DNA-templated","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040009400","PfIT_040009400-t41_1","765","Plasmodium falciparum IT","PfIT_04:222,233..225,118(-)","PFIT_0403400","10","N/A","N/A","GO:0008234","cysteine-type peptidase activity","GO:0006508","proteolysis","N/A","N/A","N/A","N/A","N/A","N/A","3.4.14.4 (Dipeptidyl-peptidase III)","3.4.14.1 (Dipeptidyl-peptidase I);3.4.14.4 (Dipeptidyl-peptidase III)"
"PfIT_040009500","PfIT_040009500-t41_1","1051","Plasmodium falciparum IT","PfIT_04:226,025..227,920(-)","PFIT_0403500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040009900","PfIT_040009900-t41_1","1039","Plasmodium falciparum IT","PfIT_04:240,808..243,856(+)","PFIT_0403900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040010000","PfIT_040010000-t41_1","290","Plasmodium falciparum IT","PfIT_04:244,280..250,297(-)","PFIT_0404000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040010100","PfIT_040010100-t41_1","108","Plasmodium falciparum IT","PfIT_04:253,416..263,225(+)","PFIT_0404100","10","GO:0005681","spliceosomal complex","GO:0003723;GO:0030623;GO:0017070","RNA binding;U5 snRNA binding;U6 snRNA binding","GO:0000398","mRNA splicing, via spliceosome","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040010700","PfIT_040010700-t41_1","1101","Plasmodium falciparum IT","PfIT_04:283,334..284,878(+)","PFIT_0404700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040010900","PfIT_040010900-t41_1","1540","Plasmodium falciparum IT","PfIT_04:291,536..292,009(+)","PFIT_0404900","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040011100","PfIT_040011100-t41_1","117","Plasmodium falciparum IT","PfIT_04:296,559..306,299(-)","PFIT_0405100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040011500","PfIT_040011500-t41_1","359","Plasmodium falciparum IT","PfIT_04:315,844..322,049(-)","PFIT_0405500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040011600","PfIT_040011600-t41_1","1188","Plasmodium falciparum IT","PfIT_04:322,722..323,948(-)","PFIT_0405600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040012400","PfIT_040012400-t41_1","307","Plasmodium falciparum IT","PfIT_04:347,144..352,936(+)","PFIT_0406400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040012700","PfIT_040012700-t41_1","632","Plasmodium falciparum IT","PfIT_04:359,439..362,789(+)","PFIT_0406700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040012900","PfIT_040012900-t41_1","1212","Plasmodium falciparum IT","PfIT_04:365,751..367,469(-)","PFIT_0406900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040013100","PfIT_040013100-t41_1","962","Plasmodium falciparum IT","PfIT_04:370,780..372,729(-)","PFIT_0407100","10","N/A","N/A","GO:0003677;GO:0003824;GO:0016788;GO:0004518","DNA binding;catalytic activity;hydrolase activity, acting on ester bonds;nuclease activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.2.2.17 (Deoxyribodipyrimidine endonucleosidase)","3.1.-.- (Acting on ester bonds.);3.2.2.17 (Deoxyribodipyrimidine endonucleosidase)"
"PfIT_040013600","PfIT_040013600-t41_1","172","Plasmodium falciparum IT","PfIT_04:389,632..397,350(-)","PFIT_0407600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040014600","PfIT_040014600-t41_1","801","Plasmodium falciparum IT","PfIT_04:426,841..429,171(-)","PFIT_0408600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040014900","PfIT_040014900-t41_1","769","Plasmodium falciparum IT","PfIT_04:432,743..435,780(-)","PFIT_0408900","10","N/A","N/A","GO:0016791;GO:0004722","phosphatase activity;protein serine/threonine phosphatase activity","GO:0006470","protein dephosphorylation","N/A","N/A","N/A","N/A","N/A","N/A","3.1.3.16 (Protein-serine/threonine phosphatase)","3.1.3.16 (Protein-serine/threonine phosphatase)"
"PfIT_040015400","PfIT_040015400-t41_1","526","Plasmodium falciparum IT","PfIT_04:447,923..451,816(+)","PFIT_0409400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040015500","PfIT_040015500-t41_1","698","Plasmodium falciparum IT","PfIT_04:452,535..455,498(-)","PFIT_0409500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040015600","PfIT_040015600-t41_1","415","Plasmodium falciparum IT","PfIT_04:461,241..465,965(+)","PFIT_0409600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040015900","PfIT_040015900-t41_1","901","Plasmodium falciparum IT","PfIT_04:472,432..474,642(+)","PFIT_0409900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040016400","PfIT_040016400-t41_1","322","Plasmodium falciparum IT","PfIT_04:481,943..487,669(-)","PFIT_0410400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040016600","PfIT_040016600-t41_1","896","Plasmodium falciparum IT","PfIT_04:498,772..501,072(+)","PFIT_0410600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040016700","PfIT_040016700-t41_1","1298","Plasmodium falciparum IT","PfIT_04:502,141..503,163(-)","PFIT_0410700","10","GO:0005840;GO:0015935","ribosome;small ribosomal subunit","GO:0003735","structural constituent of ribosome","GO:0006412","translation","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040017000","PfIT_040017000-t41_1","206","Plasmodium falciparum IT","PfIT_04:508,152..516,284(-)","PFIT_0411000","10","GO:0016021","integral component of membrane","GO:0046789","host cell surface receptor binding","GO:0009405","obsolete pathogenesis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PfIT_040017300","PfIT_040017300-t41_1","438","Plasmodium falciparum IT","PfIT_04:523,779..531,253(-)","PFIT_0411300, PFIT_0411350","10","GO:0016021","integral component of membrane","GO:0046789","host cell surface receptor binding","GO:0009405","obsolete pathogenesis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PfIT_040017600","PfIT_040017600-t41_1","1286","Plasmodium falciparum IT","PfIT_04:552,521..553,799(+)","PFIT_0411800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040019600","PfIT_040019600-t41_1","245","Plasmodium falciparum IT","PfIT_04:615,694..622,284(-)","PFIT_0413800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040019700","PfIT_040019700-t41_1","500","Plasmodium falciparum IT","PfIT_04:624,932..629,123(+)","PFIT_0413900","10","N/A","N/A","GO:0005524;GO:0004672","ATP binding;protein kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A","2.7.11.22 (Cyclin-dependent kinase)","2.7.1.- (Phosphotransferases with an alcohol group as acceptor.);2.7.11.22 (Cyclin-dependent kinase)"
"PfIT_040020200","PfIT_040020200-t41_1","809","Plasmodium falciparum IT","PfIT_04:637,043..639,658(+)","PFIT_0414400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040020400","PfIT_040020400-t41_1","1047","Plasmodium falciparum IT","PfIT_04:644,587..647,234(-)","PFIT_0414600","10","N/A","N/A","GO:0003676","nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040020500","PfIT_040020500-t41_1","847","Plasmodium falciparum IT","PfIT_04:649,595..652,123(+)","PFIT_0414700","10","N/A","N/A","GO:0016787","hydrolase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","6.3.5.7 (Glutaminyl-tRNA synthase (glutamine-hydrolyzing))","6.3.5.7 (Glutaminyl-tRNA synthase (glutamine-hydrolyzing))"
"PfIT_040020800","PfIT_040020800-t41_1","548","Plasmodium falciparum IT","PfIT_04:661,310..665,808(+)","PFIT_0415000","10","GO:0005634","nucleus","GO:0004402","histone acetyltransferase activity","GO:0006325;GO:0006348;GO:0016573","chromatin organization;chromatin silencing at telomere;histone acetylation","N/A","N/A","N/A","N/A","N/A","N/A","2.3.1.48 (Histone acetyltransferase)","2.3.1.48 (Histone acetyltransferase)"
"PfIT_040020900","PfIT_040020900-t41_1","1213","Plasmodium falciparum IT","PfIT_04:666,225..667,376(-)","PFIT_0415100","10","N/A","N/A","N/A","N/A","GO:0016480","negative regulation of transcription by RNA polymerase III","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040021300","PfIT_040021300-t41_1","186","Plasmodium falciparum IT","PfIT_04:675,577..683,099(-)","PFIT_0415500","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040021700","PfIT_040021700-t41_1","849","Plasmodium falciparum IT","PfIT_04:694,130..696,962(-)","PFIT_0415900","10","N/A","N/A","GO:0043022","ribosome binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040021800","PfIT_040021800-t41_1","13","Plasmodium falciparum IT","PfIT_04:699,499..719,925(+)","PFIT_0416000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040022000","PfIT_040022000-t41_1","874","Plasmodium falciparum IT","PfIT_04:723,623..726,502(-)","PFIT_0416200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040022200","PfIT_040022200-t41_1","915","Plasmodium falciparum IT","PfIT_04:730,492..732,651(-)","PFIT_0416400","10","N/A","N/A","GO:0005524;GO:0004672","ATP binding;protein kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A","2.7.11.22 (Cyclin-dependent kinase)","2.7.1.37 (2.7.11.12, 2.7.11.13, 2.7.11.21, 2.7.11.22, 2.7.11.24, 2.7.11.25,2.7.11.30 and 2.7.12.1);2.7.11.22 (Cyclin-dependent kinase);2.7.11.23 ([RNA-polymerase]-subunit kinase)"
"PfIT_040022400","PfIT_040022400-t41_1","35","Plasmodium falciparum IT","PfIT_04:737,064..753,228(+)","PFIT_0416600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040022700","PfIT_040022700-t41_1","683","Plasmodium falciparum IT","PfIT_04:762,609..765,653(-)","PFIT_0416900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040023000","PfIT_040023000-t41_1","288","Plasmodium falciparum IT","PfIT_04:777,705..783,743(+)","PFIT_0417200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040023100","PfIT_040023100-t41_1","1052","Plasmodium falciparum IT","PfIT_04:784,510..786,243(+)","PFIT_0417300","10","N/A","N/A","GO:0004521","endoribonuclease activity","GO:0000469;GO:0042274","cleavage involved in rRNA processing;ribosomal small subunit biogenesis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.1.-.- (Acting on ester bonds.)"
"PfIT_040023700","PfIT_040023700-t41_1","1264","Plasmodium falciparum IT","PfIT_04:799,235..800,450(-)","PFIT_0417900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040023800","PfIT_040023800-t41_1","179","Plasmodium falciparum IT","PfIT_04:801,389..809,477(+)","PFIT_0418000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040024300","PfIT_040024300-t41_1","34","Plasmodium falciparum IT","PfIT_04:821,590..837,108(+)","PFIT_0418500","10","N/A","N/A","GO:0016301","kinase activity","GO:0046854;GO:0048015","phosphatidylinositol phosphate biosynthetic process;phosphatidylinositol-mediated signaling","N/A","N/A","N/A","N/A","N/A","N/A","2.7.1.67 (1-phosphatidylinositol 4-kinase)","2.7.1.67 (1-phosphatidylinositol 4-kinase)"
"PfIT_040024400","PfIT_040024400-t41_1","90","Plasmodium falciparum IT","PfIT_04:837,868..847,899(-)","PFIT_0418600","10","N/A","N/A","GO:0008270","zinc ion binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040024500","PfIT_040024500-t41_1","1042","Plasmodium falciparum IT","PfIT_04:850,277..852,034(+)","PFIT_0418700","10","N/A","N/A","GO:0005524;GO:0004672;GO:0004674","ATP binding;protein kinase activity;protein serine/threonine kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A","2.7.11.1 (Non-specific serine/threonine protein kinase)","2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PfIT_040024700","PfIT_040024700-t41_1","73","Plasmodium falciparum IT","PfIT_04:861,188..871,660(+)","PFIT_0418900","10","N/A","N/A","GO:0003700","DNA-binding transcription factor activity","GO:0006355","regulation of transcription, DNA-templated","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040025000","PfIT_040025000-t41_1","1025","Plasmodium falciparum IT","PfIT_04:875,762..877,552(+)","PFIT_0419200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040025100","PfIT_040025100-t41_1","250","Plasmodium falciparum IT","PfIT_04:878,346..885,057(-)","PFIT_0419300","10","GO:0016021","integral component of membrane","GO:0046789","host cell surface receptor binding","GO:0009405","obsolete pathogenesis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040025300","PfIT_040025300-t41_1","1544","Plasmodium falciparum IT","PfIT_04:889,735..895,094(-)","PFIT_0419500","10","GO:0016021","integral component of membrane","GO:0046789","host cell surface receptor binding","GO:0009405","obsolete pathogenesis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040026200","PfIT_040026200-t41_1","304","Plasmodium falciparum IT","PfIT_04:936,775..943,275(-)","PFIT_0419900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040026600","PfIT_040026600-t41_1","1206","Plasmodium falciparum IT","PfIT_04:950,559..951,731(+)","PFIT_0420300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040027000","PfIT_040027000-t41_1","139","Plasmodium falciparum IT","PfIT_04:978,280..986,799(+)","PFIT_0420700","10","N/A","N/A","GO:0005524;GO:0003676","ATP binding;nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.6.4.13 (RNA helicase)","3.6.4.13 (RNA helicase)"
"PfIT_040027500","PfIT_040027500-t41_1","1450","Plasmodium falciparum IT","PfIT_04:996,500..997,291(+)","PFIT_0421200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040027900","PfIT_040027900-t41_1","1491","Plasmodium falciparum IT","PfIT_04:1,004,415..1,005,047(+)","PFIT_0421600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040028100","PfIT_040028100-t41_1","422","Plasmodium falciparum IT","PfIT_04:1,010,487..1,015,331(-)","PFIT_0421800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040028400","PfIT_040028400-t41_1","1549","Plasmodium falciparum IT","PfIT_04:1,026,587..1,027,136(-)","PFIT_0422100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040028500","PfIT_040028500-t41_1","1278","Plasmodium falciparum IT","PfIT_04:1,029,532..1,030,770(+)","PFIT_0422200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_040028800","PfIT_040028800-t41_1","202","Plasmodium falciparum IT","PfIT_04:1,048,386..1,055,655(+)","PFIT_0422600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
