"Gene ID","source_id","Input Order","Organism","Genomic Location (Gene)","Input ID","Search Weight","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes","EC numbers","EC numbers from OrthoMCL"
"PF3D7_0321200","PF3D7_0321200.1","3728","Plasmodium falciparum 3D7","Pf3D7_03_v3:886,593..889,386(-)","PF3D7_0321200","10","GO:0005789;GO:0016021","endoplasmic reticulum membrane;integral component of membrane","GO:0003975;GO:0016757;GO:0046872;GO:0008963","UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity;glycosyltransferase activity;metal ion binding;phospho-N-acetylmuramoyl-pentapeptide-transferase activity","GO:0006488;GO:0006487","dolichol-linked oligosaccharide biosynthetic process;protein N-linked glycosylation","GO:0043541;GO:0016021","UDP-N-acetylglucosamine transferase complex;integral component of membrane","GO:0003975","UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity","GO:0006488;GO:0006489;GO:0006487","dolichol-linked oligosaccharide biosynthetic process;dolichyl diphosphate biosynthetic process;protein N-linked glycosylation","2.7.8.13 (Phospho-N-acetylmuramoyl-pentapeptide-transferase);2.7.8.15 (UDP-N-acetylglucosamine--dolichyl-phosphateN-acetylglucosaminephosphotransferase)","2.7.8.13 (Phospho-N-acetylmuramoyl-pentapeptide-transferase);2.7.8.15 (UDP-N-acetylglucosamine--dolichyl-phosphateN-acetylglucosaminephosphotransferase)"
"PF3D7_0321300","PF3D7_0321300.1","1864","Plasmodium falciparum 3D7","Pf3D7_03_v3:889,611..893,080(-)","PF3D7_0321300","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0321400","PF3D7_0321400.1","4415","Plasmodium falciparum 3D7","Pf3D7_03_v3:894,149..896,220(+)","PF3D7_0321400","10","GO:0016021","integral component of membrane","GO:0005524;GO:0004672","ATP binding;protein kinase activity","GO:0006468","protein phosphorylation","GO:0034399;GO:0005634","nuclear periphery;nucleus","GO:0004672","protein kinase activity","GO:0006468","protein phosphorylation","2.7.11.17 (Calcium/calmodulin-dependent protein kinase)","2.7.-.- (Transferring phosphorus-containing groups.);2.7.1.- (Phosphotransferases with an alcohol group as acceptor.);2.7.11.17 (Calcium/calmodulin-dependent protein kinase)"
"PF3D7_0321500","PF3D7_0321500.1","1563","Plasmodium falciparum 3D7","Pf3D7_03_v3:896,241..900,388(-)","PF3D7_0321500","10","N/A","N/A","GO:0008236","serine-type peptidase activity","GO:0006508","proteolysis","GO:0005634","nucleus","GO:0008233;GO:0004252","peptidase activity;serine-type endopeptidase activity","N/A","N/A","3.4.-.- (Acting on peptide bonds (peptidases).);3.4.21.26 (Prolyl oligopeptidase)","3.4.21.26 (Prolyl oligopeptidase)"
"PF3D7_0321600","PF3D7_0321600.1","2325","Plasmodium falciparum 3D7","Pf3D7_03_v3:900,508..903,759(+)","PF3D7_0321600","10","N/A","N/A","GO:0005524;GO:0003676","ATP binding;nucleic acid binding","N/A","N/A","GO:0005737;GO:0005634;GO:1990904","cytoplasm;nucleus;ribonucleoprotein complex","GO:0003723;GO:0003724","RNA binding;RNA helicase activity","N/A","N/A","3.6.4.13 (RNA helicase)","3.6.4.13 (RNA helicase)"
"PF3D7_0321700","PF3D7_0321700.1","645","Plasmodium falciparum 3D7","Pf3D7_03_v3:903,127..910,678(-)","PF3D7_0321700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0321800","PF3D7_0321800.1","303","Plasmodium falciparum 3D7","Pf3D7_03_v3:912,017..921,435(+)","PF3D7_0321800","10","GO:0005634","nucleus","GO:0005515","protein binding","N/A","N/A","GO:0005634;GO:0071011","nucleus;precatalytic spliceosome","N/A","N/A","GO:0008380","RNA splicing","N/A","N/A"
"PF3D7_0321900","PF3D7_0321900.1","1233","Plasmodium falciparum 3D7","Pf3D7_03_v3:921,776..928,618(+)","PF3D7_0321900","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005801;GO:0005783;GO:0030176","cis-Golgi network;endoplasmic reticulum;integral component of endoplasmic reticulum membrane","N/A","N/A","GO:0035437;GO:0042493;GO:0009410","maintenance of protein localization in endoplasmic reticulum;response to drug;response to xenobiotic stimulus","N/A","N/A"
"PF3D7_0322000","PF3D7_0322000.1","5637","Plasmodium falciparum 3D7","Pf3D7_03_v3:928,124..929,640(-)","PF3D7_0322000","10","N/A","N/A","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","GO:0006457;GO:0000413","protein folding;protein peptidyl-prolyl isomerization","GO:0020036;GO:0005737;GO:0005829;GO:0005739;GO:0005634","Maurer's cleft;cytoplasm;cytosol;mitochondrion;nucleus","GO:0016018;GO:0003755","cyclosporin A binding;peptidyl-prolyl cis-trans isomerase activity","GO:0006457;GO:0000413","protein folding;protein peptidyl-prolyl isomerization","5.2.1.8 (Peptidylprolyl isomerase)","5.2.1.8 (Peptidylprolyl isomerase)"
"PF3D7_0322100","PF3D7_0322100.1","2826","Plasmodium falciparum 3D7","Pf3D7_03_v3:930,302..933,014(-)","PF3D7_0322100","10","GO:0005634","nucleus","GO:0004651","polynucleotide 5'-phosphatase activity","GO:0006397","mRNA processing","N/A","N/A","GO:0016887","ATP hydrolysis activity","N/A","N/A","3.1.3.33 (Polynucleotide 5'-phosphatase)","2.7.7.50 (mRNA guanylyltransferase);3.1.3.33 (Polynucleotide 5'-phosphatase)"
"PF3D7_0322200","PF3D7_0322200.1","2288","Plasmodium falciparum 3D7","Pf3D7_03_v3:933,188..937,006(-)","PF3D7_0322200","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0020007","apical complex","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0322300","PF3D7_0322300.1","2570","Plasmodium falciparum 3D7","Pf3D7_03_v3:937,293..941,851(-)","PF3D7_0322300","10","GO:0016021","integral component of membrane","GO:0008374;GO:0004144","O-acyltransferase activity;diacylglycerol O-acyltransferase activity","GO:0019432","triglyceride biosynthetic process","GO:0005783;GO:0005789","endoplasmic reticulum;endoplasmic reticulum membrane","GO:0008374;GO:0004144","O-acyltransferase activity;diacylglycerol O-acyltransferase activity","GO:0019432","triglyceride biosynthetic process","2.3.1.20 (Diacylglycerol O-acyltransferase)","2.3.1.20 (Diacylglycerol O-acyltransferase)"
"PF3D7_0322400","PF3D7_0322400.1","1989","Plasmodium falciparum 3D7","Pf3D7_03_v3:942,090..945,625(+)","PF3D7_0322400","10","GO:0016021","integral component of membrane","GO:0003743","translation initiation factor activity","GO:0051301","cell division","GO:0005737","cytoplasm","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0322500","PF3D7_0322500.1","3692","Plasmodium falciparum 3D7","Pf3D7_03_v3:945,333..946,889(-)","PF3D7_0322500","10","N/A","N/A","GO:0051536;GO:0005198","iron-sulfur cluster binding;structural molecule activity","GO:0097428","protein maturation by iron-sulfur cluster transfer","GO:0005737;GO:0005739","cytoplasm;mitochondrion","GO:0051537","2 iron, 2 sulfur cluster binding","GO:0016226;GO:0097428","iron-sulfur cluster assembly;protein maturation by iron-sulfur cluster transfer","N/A","N/A"
"PF3D7_0322600","PF3D7_0322600.1","1142","Plasmodium falciparum 3D7","Pf3D7_03_v3:948,374..952,693(+)","PF3D7_0322600","10","GO:0016021;GO:0005634","integral component of membrane;nucleus","GO:0005524","ATP binding","N/A","N/A","N/A","N/A","N/A","N/A","GO:0006897;GO:0016197","endocytosis;endosomal transport","N/A","N/A"
"PF3D7_0322700","PF3D7_0322700.1","216","Plasmodium falciparum 3D7","Pf3D7_03_v3:952,746..963,144(-)","PF3D7_0322700","10","GO:0016021;GO:0016020","integral component of membrane;membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0322800","PF3D7_0322800.1","5572","Plasmodium falciparum 3D7","Pf3D7_03_v3:964,101..965,203(+)","PF3D7_0322800","10","GO:0005737","cytoplasm","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0322900","PF3D7_0322900.1","4937","Plasmodium falciparum 3D7","Pf3D7_03_v3:965,293..967,150(-)","PF3D7_0322900","10","GO:0005840","ribosome","GO:0003735","structural constituent of ribosome","GO:0006412","translation","GO:0005829;GO:0022627;GO:1903561;GO:0005634","cytosol;cytosolic small ribosomal subunit;extracellular vesicle;nucleus","GO:0003723;GO:0003735","RNA binding;structural constituent of ribosome","GO:0006412","translation","N/A","N/A"
"PF3D7_0323000","PF3D7_0323000.1","6311","Plasmodium falciparum 3D7","Pf3D7_03_v3:968,067..969,942(-)","PF3D7_0323000","10","N/A","N/A","GO:0005524","ATP binding","N/A","N/A","GO:0005634","nucleus","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0323300","PF3D7_0323300.1","3539","Plasmodium falciparum 3D7","Pf3D7_03_v3:978,970..980,271(+)","PF3D7_0323300","10","GO:0005576","extracellular region","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0323400","PF3D7_0323400.1","1541","Plasmodium falciparum 3D7","Pf3D7_03_v3:980,289..984,435(-)","PF3D7_0323400","10","GO:0031410;GO:0005576;GO:0020002;GO:0005886","cytoplasmic vesicle;extracellular region;host cell plasma membrane;plasma membrane","N/A","N/A","N/A","N/A","GO:0033644;GO:0043655;GO:0016020;GO:0020009;GO:0034494;GO:0032991","host cell membrane;host extracellular space;membrane;microneme;microneme lumen;protein-containing complex","GO:0046812;GO:0005515","host cell surface binding;protein binding","GO:0044409;GO:0051205","entry into host;protein insertion into membrane","N/A","N/A"
"PF3D7_0323500","PF3D7_0323500.1","4451","Plasmodium falciparum 3D7","Pf3D7_03_v3:985,953..988,161(+)","PF3D7_0323500","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005634;GO:0005681","nucleus;spliceosomal complex","GO:0003723;GO:0004518","RNA binding;nuclease activity","N/A","N/A","3.1.31.1 (Micrococcal nuclease)","N/A"
"PF3D7_0323600","PF3D7_0323600.1","2511","Plasmodium falciparum 3D7","Pf3D7_03_v3:988,165..991,120(+)","PF3D7_0323600","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005737","cytoplasm","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0323700","PF3D7_0323700.1","2438","Plasmodium falciparum 3D7","Pf3D7_03_v3:991,037..994,381(-)","PF3D7_0323700","10","N/A","N/A","N/A","N/A","GO:0000398","mRNA splicing, via spliceosome","GO:0046540;GO:0005634","U4/U6 x U5 tri-snRNP complex;nucleus","N/A","N/A","GO:0045292;GO:0000481","mRNA cis splicing, via spliceosome;maturation of 5S rRNA","N/A","N/A"
"PF3D7_0324100","PF3D7_0324100.1","5159","Plasmodium falciparum 3D7","Pf3D7_03_v3:1,007,145..1,008,491(-)","PF3D7_0324100","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0020036;GO:0016021","Maurer's cleft;integral component of membrane","N/A","N/A","GO:0042000","translocation of peptides or proteins into host","N/A","N/A"
"PF3D7_0324400","PF3D7_0324400.1","4124","Plasmodium falciparum 3D7","Pf3D7_03_v3:1,015,795..1,016,942(+)","PF3D7_0324400","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020036;GO:0020002;GO:0020003","Maurer's cleft;host cell plasma membrane;symbiont-containing vacuole","N/A","N/A","GO:0020033;GO:0020035;GO:0020013","antigenic variation;cytoadherence to microvasculature, mediated by symbiont protein;modulation by symbiont of host erythrocyte aggregation","N/A","N/A"
"PF3D7_0324500","PF3D7_0324500.1","4428","Plasmodium falciparum 3D7","Pf3D7_03_v3:1,018,874..1,019,973(+)","PF3D7_0324500","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0324600","PF3D7_0324600.1","4617","Plasmodium falciparum 3D7","Pf3D7_03_v3:1,021,998..1,023,008(+)","PF3D7_0324600","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020036;GO:0033644;GO:0005886","Maurer's cleft;host cell membrane;plasma membrane","N/A","N/A","GO:0020013","modulation by symbiont of host erythrocyte aggregation","N/A","N/A"
"PF3D7_0324800","PF3D7_0324800.1","3926","Plasmodium falciparum 3D7","Pf3D7_03_v3:1,027,571..1,028,929(+)","PF3D7_0324800","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020036;GO:0020002;GO:0020003","Maurer's cleft;host cell plasma membrane;symbiont-containing vacuole","GO:0005515","protein binding","GO:0020033;GO:0020035;GO:0020013","antigenic variation;cytoadherence to microvasculature, mediated by symbiont protein;modulation by symbiont of host erythrocyte aggregation","N/A","N/A"
"PF3D7_0324900","PF3D7_0324900.1","529","Plasmodium falciparum 3D7","Pf3D7_03_v3:1,030,822..1,038,254(-)","PF3D7_0324900","10","GO:0016021","integral component of membrane","GO:0046789","host cell surface receptor binding","GO:0009405","obsolete pathogenesis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0400100","PF3D7_0400100.1","319","Plasmodium falciparum 3D7","Pf3D7_04_v3:28,706..37,677(+)","PF3D7_0400100","10","GO:0016021","integral component of membrane","GO:0046789","host cell surface receptor binding","GO:0009405","obsolete pathogenesis","GO:0020002;GO:0020030","host cell plasma membrane;infected host cell surface knob","GO:0050839","cell adhesion molecule binding","GO:0020033;GO:0098609;GO:0020035;GO:0020013","antigenic variation;cell-cell adhesion;cytoadherence to microvasculature, mediated by symbiont protein;modulation by symbiont of host erythrocyte aggregation","N/A","2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PF3D7_0400300","PF3D7_0400300.1","3945","Plasmodium falciparum 3D7","Pf3D7_04_v3:42,032..43,374(-)","PF3D7_0400300","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020036;GO:0020002;GO:0020003","Maurer's cleft;host cell plasma membrane;symbiont-containing vacuole","N/A","N/A","GO:0020033;GO:0020035;GO:0020013","antigenic variation;cytoadherence to microvasculature, mediated by symbiont protein;modulation by symbiont of host erythrocyte aggregation","N/A","N/A"
"PF3D7_0400400","PF3D7_0400400.1","141","Plasmodium falciparum 3D7","Pf3D7_04_v3:45,555..56,860(-)","PF3D7_0400400","10","GO:0016021","integral component of membrane","GO:0046789","host cell surface receptor binding","GO:0009405","obsolete pathogenesis","GO:0020002;GO:0020030","host cell plasma membrane;infected host cell surface knob","GO:0050839","cell adhesion molecule binding","GO:0020033;GO:0098609;GO:0020035;GO:0020013","antigenic variation;cell-cell adhesion;cytoadherence to microvasculature, mediated by symbiont protein;modulation by symbiont of host erythrocyte aggregation","N/A","2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PF3D7_0400500","PF3D7_0400500.1","3816","Plasmodium falciparum 3D7","Pf3D7_04_v3:59,636..60,939(+)","PF3D7_0400500","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020036;GO:0020002;GO:0020003","Maurer's cleft;host cell plasma membrane;symbiont-containing vacuole","N/A","N/A","GO:0020033;GO:0020035;GO:0020013","antigenic variation;cytoadherence to microvasculature, mediated by symbiont protein;modulation by symbiont of host erythrocyte aggregation","N/A","N/A"
"PF3D7_0400700","PF3D7_0400700.1","3842","Plasmodium falciparum 3D7","Pf3D7_04_v3:63,104..64,476(-)","PF3D7_0400700","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020036;GO:0020002;GO:0020003","Maurer's cleft;host cell plasma membrane;symbiont-containing vacuole","N/A","N/A","GO:0020033;GO:0020035;GO:0020013","antigenic variation;cytoadherence to microvasculature, mediated by symbiont protein;modulation by symbiont of host erythrocyte aggregation","N/A","N/A"
"PF3D7_0400800","PF3D7_0400800.1","4726","Plasmodium falciparum 3D7","Pf3D7_04_v3:66,601..67,573(-)","PF3D7_0400800","10","GO:0016021;GO:0016020","integral component of membrane;membrane","N/A","N/A","N/A","N/A","GO:0020036","Maurer's cleft","N/A","N/A","GO:0020013","modulation by symbiont of host erythrocyte aggregation","N/A","N/A"
"PF3D7_0400900","PF3D7_0400900.1","4314","Plasmodium falciparum 3D7","Pf3D7_04_v3:69,961..71,113(-)","PF3D7_0400900","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020036;GO:0020002;GO:0020003","Maurer's cleft;host cell plasma membrane;symbiont-containing vacuole","N/A","N/A","GO:0020033;GO:0020035;GO:0020013","antigenic variation;cytoadherence to microvasculature, mediated by symbiont protein;modulation by symbiont of host erythrocyte aggregation","N/A","N/A"
"PF3D7_0401000","PF3D7_0401000.1","4514","Plasmodium falciparum 3D7","Pf3D7_04_v3:73,268..74,340(-)","PF3D7_0401000","10","GO:0016021;GO:0016020","integral component of membrane;membrane","N/A","N/A","N/A","N/A","GO:0020002","host cell plasma membrane","N/A","N/A","GO:0020033","antigenic variation","N/A","N/A"
"PF3D7_0401200","PF3D7_0401200.1","3979","Plasmodium falciparum 3D7","Pf3D7_04_v3:79,193..80,451(+)","PF3D7_0401200","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020036;GO:0020002;GO:0020003","Maurer's cleft;host cell plasma membrane;symbiont-containing vacuole","N/A","N/A","GO:0020033;GO:0020035;GO:0020013","antigenic variation;cytoadherence to microvasculature, mediated by symbiont protein;modulation by symbiont of host erythrocyte aggregation","N/A","N/A"
"PF3D7_0401300","PF3D7_0401300.1","3889","Plasmodium falciparum 3D7","Pf3D7_04_v3:82,247..83,575(+)","PF3D7_0401300","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020036;GO:0020002;GO:0020003","Maurer's cleft;host cell plasma membrane;symbiont-containing vacuole","N/A","N/A","GO:0020033;GO:0020035;GO:0020013","antigenic variation;cytoadherence to microvasculature, mediated by symbiont protein;modulation by symbiont of host erythrocyte aggregation","N/A","N/A"
"PF3D7_0401400","PF3D7_0401400.1","4315","Plasmodium falciparum 3D7","Pf3D7_04_v3:85,397..86,608(+)","PF3D7_0401400","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020036;GO:0020002;GO:0020003","Maurer's cleft;host cell plasma membrane;symbiont-containing vacuole","N/A","N/A","GO:0020033;GO:0020035;GO:0020013","antigenic variation;cytoadherence to microvasculature, mediated by symbiont protein;modulation by symbiont of host erythrocyte aggregation","N/A","N/A"
"PF3D7_0401600","PF3D7_0401600.1","4144","Plasmodium falciparum 3D7","Pf3D7_04_v3:92,418..94,121(-)","PF3D7_0401600","10","GO:0016021;GO:0016020","integral component of membrane;membrane","N/A","N/A","N/A","N/A","GO:0020036","Maurer's cleft","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0401600","PF3D7_0401600.2","4144","Plasmodium falciparum 3D7","Pf3D7_04_v3:92,418..94,121(-)","PF3D7_0401600","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_0401800","PF3D7_0401800.1","2960","Plasmodium falciparum 3D7","Pf3D7_04_v3:103,078..106,145(-)","PF3D7_0401800","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0020036;GO:0044538;GO:0044228;GO:0005634","Maurer's cleft;host cell periphery;host cell surface;nucleus","GO:0003700;GO:0005515","DNA-binding transcription factor activity;protein binding","GO:0006357","regulation of transcription by RNA polymerase II","N/A","N/A"
"PF3D7_0401900","PF3D7_0401900.1","1740","Plasmodium falciparum 3D7","Pf3D7_04_v3:108,357..111,662(-)","PF3D7_0401900","10","N/A","N/A","GO:0003824;GO:0102391","catalytic activity;decanoate-CoA ligase activity","N/A","N/A","GO:0020036;GO:0005783;GO:0016020","Maurer's cleft;endoplasmic reticulum;membrane","GO:0004467","long-chain fatty acid-CoA ligase activity","GO:0015908","fatty acid transport","6.2.1.3 (Long-chain-fatty-acid--CoA ligase)","6.2.1.2 (Medium-chain acyl-CoA ligase);6.2.1.3 (Long-chain-fatty-acid--CoA ligase)"
